,Ticker,Num_Days,Num_Chunks,Cutoff,Strategy,Buy_and_hold
0,AMZN,360,1,-5,3.44,3.44
1,AMZN,360,1,-4,3.44,3.44
2,AMZN,360,1,-3,3.44,3.44
3,AMZN,360,1,-2,3.44,3.44
4,AMZN,360,1,-1,3.44,3.44
5,AMZN,360,2,-5,14.09,3.44
6,AMZN,360,2,-4,14.09,3.44
7,AMZN,360,2,-3,18.44,3.44
8,AMZN,360,2,-2,19.61,3.44
9,AMZN,360,2,-1,51.51,3.44
10,AMZN,360,3,-5,9.39,3.44
11,AMZN,360,3,-4,9.39,3.44
12,AMZN,360,3,-3,12.29,3.44
13,AMZN,360,3,-2,13.07,3.44
14,AMZN,360,3,-1,34.34,3.44
15,AMZN,360,4,-5,7.04,3.44
16,AMZN,360,4,-4,7.04,3.44
17,AMZN,360,4,-3,9.22,3.44
18,AMZN,360,4,-2,9.8,3.44
19,AMZN,360,4,-1,25.76,3.44
20,AMZN,360,5,-5,5.63,3.44
21,AMZN,360,5,-4,5.63,3.44
22,AMZN,360,5,-3,7.38,3.44
23,AMZN,360,5,-2,7.84,3.44
24,AMZN,360,5,-1,20.61,3.44
25,AMZN,360,6,-5,4.7,3.44
26,AMZN,360,6,-4,4.7,3.44
27,AMZN,360,6,-3,6.15,3.44
28,AMZN,360,6,-2,6.54,3.44
29,AMZN,360,6,-1,17.17,3.44
30,AMZN,360,7,-5,4.02,3.44
31,AMZN,360,7,-4,4.02,3.44
32,AMZN,360,7,-3,5.27,3.44
33,AMZN,360,7,-2,5.6,3.44
34,AMZN,360,7,-1,14.72,3.44
35,AMZN,360,8,-5,3.52,3.44
36,AMZN,360,8,-4,3.52,3.44
37,AMZN,360,8,-3,4.61,3.44
38,AMZN,360,8,-2,4.9,3.44
39,AMZN,360,8,-1,12.88,3.44
40,AMZN,360,9,-5,3.13,3.44
41,AMZN,360,9,-4,3.13,3.44
42,AMZN,360,9,-3,4.1,3.44
43,AMZN,360,9,-2,4.36,3.44
44,AMZN,360,9,-1,11.45,3.44
45,AMZN,720,1,-5,-22.47,-22.47
46,AMZN,720,1,-4,-22.47,-22.47
47,AMZN,720,1,-3,-22.47,-22.47
48,AMZN,720,1,-2,-22.47,-22.47
49,AMZN,720,1,-1,-22.47,-22.47
50,AMZN,720,2,-5,11.22,-22.47
51,AMZN,720,2,-4,11.3,-22.47
52,AMZN,720,2,-3,13.97,-22.47
53,AMZN,720,2,-2,14.73,-22.47
54,AMZN,720,2,-1,46.69,-22.47
55,AMZN,720,3,-5,7.48,-22.47
56,AMZN,720,3,-4,7.53,-22.47
57,AMZN,720,3,-3,9.31,-22.47
58,AMZN,720,3,-2,9.82,-22.47
59,AMZN,720,3,-1,31.13,-22.47
60,AMZN,720,4,-5,5.61,-22.47
61,AMZN,720,4,-4,5.65,-22.47
62,AMZN,720,4,-3,6.98,-22.47
63,AMZN,720,4,-2,7.36,-22.47
64,AMZN,720,4,-1,23.35,-22.47
65,AMZN,720,5,-5,4.49,-22.47
66,AMZN,720,5,-4,4.52,-22.47
67,AMZN,720,5,-3,5.59,-22.47
68,AMZN,720,5,-2,5.89,-22.47
69,AMZN,720,5,-1,18.68,-22.47
70,AMZN,720,6,-5,3.74,-22.47
71,AMZN,720,6,-4,3.77,-22.47
72,AMZN,720,6,-3,4.66,-22.47
73,AMZN,720,6,-2,4.91,-22.47
74,AMZN,720,6,-1,15.56,-22.47
75,AMZN,720,7,-5,3.2,-22.47
76,AMZN,720,7,-4,3.23,-22.47
77,AMZN,720,7,-3,3.99,-22.47
78,AMZN,720,7,-2,4.21,-22.47
79,AMZN,720,7,-1,13.34,-22.47
80,AMZN,720,8,-5,2.8,-22.47
81,AMZN,720,8,-4,2.82,-22.47
82,AMZN,720,8,-3,3.49,-22.47
83,AMZN,720,8,-2,3.68,-22.47
84,AMZN,720,8,-1,11.67,-22.47
85,AMZN,720,9,-5,2.49,-22.47
86,AMZN,720,9,-4,2.51,-22.47
87,AMZN,720,9,-3,3.1,-22.47
88,AMZN,720,9,-2,3.27,-22.47
89,AMZN,720,9,-1,10.38,-22.47
90,AMZN,1080,1,-5,-14.76,-14.76
91,AMZN,1080,1,-4,-14.76,-14.76
92,AMZN,1080,1,-3,-14.76,-14.76
93,AMZN,1080,1,-2,-14.76,-14.76
94,AMZN,1080,1,-1,-14.76,-14.76
95,AMZN,1080,2,-5,12.22,-14.76
96,AMZN,1080,2,-4,12.32,-14.76
97,AMZN,1080,2,-3,15.31,-14.76
98,AMZN,1080,2,-2,16.18,-14.76
99,AMZN,1080,2,-1,48.13,-14.76
100,AMZN,1080,3,-5,8.15,-14.76
101,AMZN,1080,3,-4,8.22,-14.76
102,AMZN,1080,3,-3,10.21,-14.76
103,AMZN,1080,3,-2,10.79,-14.76
104,AMZN,1080,3,-1,32.09,-14.76
105,AMZN,1080,4,-5,6.11,-14.76
106,AMZN,1080,4,-4,6.16,-14.76
107,AMZN,1080,4,-3,7.66,-14.76
108,AMZN,1080,4,-2,8.09,-14.76
109,AMZN,1080,4,-1,24.07,-14.76
110,AMZN,1080,5,-5,4.89,-14.76
111,AMZN,1080,5,-4,4.93,-14.76
112,AMZN,1080,5,-3,6.13,-14.76
113,AMZN,1080,5,-2,6.47,-14.76
114,AMZN,1080,5,-1,19.25,-14.76
115,AMZN,1080,6,-5,4.07,-14.76
116,AMZN,1080,6,-4,4.11,-14.76
117,AMZN,1080,6,-3,5.1,-14.76
118,AMZN,1080,6,-2,5.39,-14.76
119,AMZN,1080,6,-1,16.04,-14.76
120,AMZN,1080,7,-5,3.49,-14.76
121,AMZN,1080,7,-4,3.52,-14.76
122,AMZN,1080,7,-3,4.38,-14.76
123,AMZN,1080,7,-2,4.62,-14.76
124,AMZN,1080,7,-1,13.75,-14.76
125,AMZN,1080,8,-5,3.05,-14.76
126,AMZN,1080,8,-4,3.08,-14.76
127,AMZN,1080,8,-3,3.83,-14.76
128,AMZN,1080,8,-2,4.05,-14.76
129,AMZN,1080,8,-1,12.03,-14.76
130,AMZN,1080,9,-5,2.72,-14.76
131,AMZN,1080,9,-4,2.74,-14.76
132,AMZN,1080,9,-3,3.4,-14.76
133,AMZN,1080,9,-2,3.6,-14.76
134,AMZN,1080,9,-1,10.7,-14.76
135,AMZN,1440,1,-5,45.98,45.98
136,AMZN,1440,1,-4,45.98,45.98
137,AMZN,1440,1,-3,45.98,45.98
138,AMZN,1440,1,-2,45.98,45.98
139,AMZN,1440,1,-1,45.98,45.98
140,AMZN,1440,2,-5,22.99,45.98
141,AMZN,1440,2,-4,22.99,45.98
142,AMZN,1440,2,-3,25.94,45.98
143,AMZN,1440,2,-2,27.58,45.98
144,AMZN,1440,2,-1,59.34,45.98
145,AMZN,1440,3,-5,15.33,45.98
146,AMZN,1440,3,-4,15.33,45.98
147,AMZN,1440,3,-3,17.29,45.98
148,AMZN,1440,3,-2,18.4,45.98
149,AMZN,1440,3,-1,39.64,45.98
150,AMZN,1440,4,-5,11.49,45.98
151,AMZN,1440,4,-4,11.49,45.98
152,AMZN,1440,4,-3,12.97,45.98
153,AMZN,1440,4,-2,13.8,45.98
154,AMZN,1440,4,-1,29.73,45.98
155,AMZN,1440,5,-5,9.2,45.98
156,AMZN,1440,5,-4,9.2,45.98
157,AMZN,1440,5,-3,10.37,45.98
158,AMZN,1440,5,-2,11.04,45.98
159,AMZN,1440,5,-1,23.78,45.98
160,AMZN,1440,6,-5,7.66,45.98
161,AMZN,1440,6,-4,7.66,45.98
162,AMZN,1440,6,-3,8.65,45.98
163,AMZN,1440,6,-2,9.2,45.98
164,AMZN,1440,6,-1,19.82,45.98
165,AMZN,1440,7,-5,6.57,45.98
166,AMZN,1440,7,-4,6.57,45.98
167,AMZN,1440,7,-3,7.41,45.98
168,AMZN,1440,7,-2,7.89,45.98
169,AMZN,1440,7,-1,16.99,45.98
170,AMZN,1440,8,-5,5.75,45.98
171,AMZN,1440,8,-4,5.75,45.98
172,AMZN,1440,8,-3,6.48,45.98
173,AMZN,1440,8,-2,6.9,45.98
174,AMZN,1440,8,-1,14.87,45.98
175,AMZN,1440,9,-5,5.11,45.98
176,AMZN,1440,9,-4,5.11,45.98
177,AMZN,1440,9,-3,5.76,45.98
178,AMZN,1440,9,-2,6.13,45.98
179,AMZN,1440,9,-1,13.21,45.98
180,AMZN,1800,1,-5,38.33,38.33
181,AMZN,1800,1,-4,38.33,38.33
182,AMZN,1800,1,-3,38.33,38.33
183,AMZN,1800,1,-2,38.33,38.33
184,AMZN,1800,1,-1,38.33,38.33
185,AMZN,1800,2,-5,30.97,38.33
186,AMZN,1800,2,-4,31.68,38.33
187,AMZN,1800,2,-3,32.14,38.33
188,AMZN,1800,2,-2,31.99,38.33
189,AMZN,1800,2,-1,32.49,38.33
190,AMZN,1800,3,-5,20.65,38.33
191,AMZN,1800,3,-4,21.12,38.33
192,AMZN,1800,3,-3,21.43,38.33
193,AMZN,1800,3,-2,21.43,38.33
194,AMZN,1800,3,-1,21.69,38.33
195,AMZN,1800,4,-5,15.49,38.33
196,AMZN,1800,4,-4,15.84,38.33
197,AMZN,1800,4,-3,16.07,38.33
198,AMZN,1800,4,-2,16.07,38.33
199,AMZN,1800,4,-1,16.27,38.33
200,AMZN,1800,5,-5,12.39,38.33
201,AMZN,1800,5,-4,12.67,38.33
202,AMZN,1800,5,-3,12.86,38.33
203,AMZN,1800,5,-2,12.86,38.33
204,AMZN,1800,5,-1,13.02,38.33
205,AMZN,1800,6,-5,10.32,38.33
206,AMZN,1800,6,-4,10.56,38.33
207,AMZN,1800,6,-3,10.71,38.33
208,AMZN,1800,6,-2,10.72,38.33
209,AMZN,1800,6,-1,10.85,38.33
210,AMZN,1800,7,-5,8.85,38.33
211,AMZN,1800,7,-4,9.05,38.33
212,AMZN,1800,7,-3,9.18,38.33
213,AMZN,1800,7,-2,9.18,38.33
214,AMZN,1800,7,-1,9.3,38.33
215,AMZN,1800,8,-5,7.74,38.33
216,AMZN,1800,8,-4,7.92,38.33
217,AMZN,1800,8,-3,8.03,38.33
218,AMZN,1800,8,-2,8.04,38.33
219,AMZN,1800,8,-1,8.14,38.33
220,AMZN,1800,9,-5,6.88,38.33
221,AMZN,1800,9,-4,7.04,38.33
222,AMZN,1800,9,-3,7.14,38.33
223,AMZN,1800,9,-2,7.14,38.33
224,AMZN,1800,9,-1,7.23,38.33
225,AMZN,2160,1,-5,185.7,185.7
226,AMZN,2160,1,-4,185.7,185.7
227,AMZN,2160,1,-3,185.7,185.7
228,AMZN,2160,1,-2,185.7,185.7
229,AMZN,2160,1,-1,185.7,185.7
230,AMZN,2160,2,-5,92.85,185.7
231,AMZN,2160,2,-4,92.85,185.7
232,AMZN,2160,2,-3,92.85,185.7
233,AMZN,2160,2,-2,92.85,185.7
234,AMZN,2160,2,-1,92.85,185.7
235,AMZN,2160,3,-5,61.9,185.7
236,AMZN,2160,3,-4,61.9,185.7
237,AMZN,2160,3,-3,61.9,185.7
238,AMZN,2160,3,-2,61.9,185.7
239,AMZN,2160,3,-1,61.9,185.7
240,AMZN,2160,4,-5,46.43,185.7
241,AMZN,2160,4,-4,46.43,185.7
242,AMZN,2160,4,-3,46.43,185.7
243,AMZN,2160,4,-2,46.43,185.7
244,AMZN,2160,4,-1,46.43,185.7
245,AMZN,2160,5,-5,37.14,185.7
246,AMZN,2160,5,-4,37.14,185.7
247,AMZN,2160,5,-3,37.14,185.7
248,AMZN,2160,5,-2,37.14,185.7
249,AMZN,2160,5,-1,37.14,185.7
250,AMZN,2160,6,-5,30.95,185.7
251,AMZN,2160,6,-4,30.95,185.7
252,AMZN,2160,6,-3,30.95,185.7
253,AMZN,2160,6,-2,30.95,185.7
254,AMZN,2160,6,-1,30.95,185.7
255,AMZN,2160,7,-5,26.53,185.7
256,AMZN,2160,7,-4,26.53,185.7
257,AMZN,2160,7,-3,26.53,185.7
258,AMZN,2160,7,-2,26.53,185.7
259,AMZN,2160,7,-1,26.53,185.7
260,AMZN,2160,8,-5,23.21,185.7
261,AMZN,2160,8,-4,23.21,185.7
262,AMZN,2160,8,-3,23.21,185.7
263,AMZN,2160,8,-2,23.21,185.7
264,AMZN,2160,8,-1,23.21,185.7
265,AMZN,2160,9,-5,20.63,185.7
266,AMZN,2160,9,-4,20.63,185.7
267,AMZN,2160,9,-3,20.63,185.7
268,AMZN,2160,9,-2,20.63,185.7
269,AMZN,2160,9,-1,20.63,185.7
270,AMZN,2520,1,-5,223.99,223.99
271,AMZN,2520,1,-4,223.99,223.99
272,AMZN,2520,1,-3,223.99,223.99
273,AMZN,2520,1,-2,223.99,223.99
274,AMZN,2520,1,-1,223.99,223.99
275,AMZN,2520,2,-5,112.0,223.99
276,AMZN,2520,2,-4,114.74,223.99
277,AMZN,2520,2,-3,116.82,223.99
278,AMZN,2520,2,-2,117.25,223.99
279,AMZN,2520,2,-1,117.62,223.99
280,AMZN,2520,3,-5,74.66,223.99
281,AMZN,2520,3,-4,76.5,223.99
282,AMZN,2520,3,-3,77.88,223.99
283,AMZN,2520,3,-2,78.17,223.99
284,AMZN,2520,3,-1,78.41,223.99
285,AMZN,2520,4,-5,56.0,223.99
286,AMZN,2520,4,-4,57.37,223.99
287,AMZN,2520,4,-3,58.41,223.99
288,AMZN,2520,4,-2,58.63,223.99
289,AMZN,2520,4,-1,58.81,223.99
290,AMZN,2520,5,-5,44.8,223.99
291,AMZN,2520,5,-4,45.9,223.99
292,AMZN,2520,5,-3,46.73,223.99
293,AMZN,2520,5,-2,46.9,223.99
294,AMZN,2520,5,-1,47.05,223.99
295,AMZN,2520,6,-5,37.33,223.99
296,AMZN,2520,6,-4,38.25,223.99
297,AMZN,2520,6,-3,38.94,223.99
298,AMZN,2520,6,-2,39.08,223.99
299,AMZN,2520,6,-1,39.21,223.99
300,AMZN,2520,7,-5,32.0,223.99
301,AMZN,2520,7,-4,32.78,223.99
302,AMZN,2520,7,-3,33.38,223.99
303,AMZN,2520,7,-2,33.5,223.99
304,AMZN,2520,7,-1,33.6,223.99
305,AMZN,2520,8,-5,28.0,223.99
306,AMZN,2520,8,-4,28.69,223.99
307,AMZN,2520,8,-3,29.2,223.99
308,AMZN,2520,8,-2,29.31,223.99
309,AMZN,2520,8,-1,29.4,223.99
310,AMZN,2520,9,-5,24.89,223.99
311,AMZN,2520,9,-4,25.5,223.99
312,AMZN,2520,9,-3,25.96,223.99
313,AMZN,2520,9,-2,26.06,223.99
314,AMZN,2520,9,-1,26.14,223.99
315,AMZN,2880,1,-5,393.86,393.86
316,AMZN,2880,1,-4,393.86,393.86
317,AMZN,2880,1,-3,393.86,393.86
318,AMZN,2880,1,-2,393.86,393.86
319,AMZN,2880,1,-1,393.86,393.86
320,AMZN,2880,2,-5,198.91,393.86
321,AMZN,2880,2,-4,199.2,393.86
322,AMZN,2880,2,-3,199.2,393.86
323,AMZN,2880,2,-2,199.2,393.86
324,AMZN,2880,2,-1,199.26,393.86
325,AMZN,2880,3,-5,132.61,393.86
326,AMZN,2880,3,-4,132.8,393.86
327,AMZN,2880,3,-3,132.8,393.86
328,AMZN,2880,3,-2,132.8,393.86
329,AMZN,2880,3,-1,132.84,393.86
330,AMZN,2880,4,-5,99.46,393.86
331,AMZN,2880,4,-4,99.6,393.86
332,AMZN,2880,4,-3,99.6,393.86
333,AMZN,2880,4,-2,99.6,393.86
334,AMZN,2880,4,-1,99.63,393.86
335,AMZN,2880,5,-5,79.57,393.86
336,AMZN,2880,5,-4,79.68,393.86
337,AMZN,2880,5,-3,79.68,393.86
338,AMZN,2880,5,-2,79.68,393.86
339,AMZN,2880,5,-1,79.71,393.86
340,AMZN,2880,6,-5,66.3,393.86
341,AMZN,2880,6,-4,66.4,393.86
342,AMZN,2880,6,-3,66.4,393.86
343,AMZN,2880,6,-2,66.4,393.86
344,AMZN,2880,6,-1,66.42,393.86
345,AMZN,2880,7,-5,56.83,393.86
346,AMZN,2880,7,-4,56.91,393.86
347,AMZN,2880,7,-3,56.91,393.86
348,AMZN,2880,7,-2,56.91,393.86
349,AMZN,2880,7,-1,56.93,393.86
350,AMZN,2880,8,-5,49.73,393.86
351,AMZN,2880,8,-4,49.8,393.86
352,AMZN,2880,8,-3,49.8,393.86
353,AMZN,2880,8,-2,49.8,393.86
354,AMZN,2880,8,-1,49.82,393.86
355,AMZN,2880,9,-5,44.2,393.86
356,AMZN,2880,9,-4,44.27,393.86
357,AMZN,2880,9,-3,44.27,393.86
358,AMZN,2880,9,-2,44.27,393.86
359,AMZN,2880,9,-1,44.28,393.86
360,AMZN,3240,1,-5,751.38,751.38
361,AMZN,3240,1,-4,751.38,751.38
362,AMZN,3240,1,-3,751.38,751.38
363,AMZN,3240,1,-2,751.38,751.38
364,AMZN,3240,1,-1,751.38,751.38
365,AMZN,3240,2,-5,375.69,751.38
366,AMZN,3240,2,-4,375.69,751.38
367,AMZN,3240,2,-3,377.35,751.38
368,AMZN,3240,2,-2,379.43,751.38
369,AMZN,3240,2,-1,379.66,751.38
370,AMZN,3240,3,-5,250.46,751.38
371,AMZN,3240,3,-4,250.46,751.38
372,AMZN,3240,3,-3,251.57,751.38
373,AMZN,3240,3,-2,253.05,751.38
374,AMZN,3240,3,-1,253.15,751.38
375,AMZN,3240,4,-5,187.85,751.38
376,AMZN,3240,4,-4,187.85,751.38
377,AMZN,3240,4,-3,188.68,751.38
378,AMZN,3240,4,-2,189.79,751.38
379,AMZN,3240,4,-1,189.86,751.38
380,AMZN,3240,5,-5,150.28,751.38
381,AMZN,3240,5,-4,150.28,751.38
382,AMZN,3240,5,-3,150.94,751.38
383,AMZN,3240,5,-2,151.83,751.38
384,AMZN,3240,5,-1,151.89,751.38
385,AMZN,3240,6,-5,125.23,751.38
386,AMZN,3240,6,-4,125.23,751.38
387,AMZN,3240,6,-3,125.78,751.38
388,AMZN,3240,6,-2,126.53,751.38
389,AMZN,3240,6,-1,126.57,751.38
390,AMZN,3240,7,-5,107.34,751.38
391,AMZN,3240,7,-4,107.34,751.38
392,AMZN,3240,7,-3,107.82,751.38
393,AMZN,3240,7,-2,108.45,751.38
394,AMZN,3240,7,-1,108.49,751.38
395,AMZN,3240,8,-5,93.92,751.38
396,AMZN,3240,8,-4,93.92,751.38
397,AMZN,3240,8,-3,94.34,751.38
398,AMZN,3240,8,-2,94.89,751.38
399,AMZN,3240,8,-1,94.93,751.38
400,AMZN,3240,9,-5,83.49,751.38
401,AMZN,3240,9,-4,83.49,751.38
402,AMZN,3240,9,-3,83.86,751.38
403,AMZN,3240,9,-2,84.35,751.38
404,AMZN,3240,9,-1,84.38,751.38
405,TSLA,360,1,-5,-18.13,-18.13
406,TSLA,360,1,-4,-18.13,-18.13
407,TSLA,360,1,-3,-18.13,-18.13
408,TSLA,360,1,-2,-18.13,-18.13
409,TSLA,360,1,-1,-18.13,-18.13
410,TSLA,360,2,-5,21.62,-18.13
411,TSLA,360,2,-4,21.62,-18.13
412,TSLA,360,2,-3,21.62,-18.13
413,TSLA,360,2,-2,21.69,-18.13
414,TSLA,360,2,-1,21.7,-18.13
415,TSLA,360,3,-5,14.41,-18.13
416,TSLA,360,3,-4,14.41,-18.13
417,TSLA,360,3,-3,14.41,-18.13
418,TSLA,360,3,-2,14.46,-18.13
419,TSLA,360,3,-1,14.46,-18.13
420,TSLA,360,4,-5,10.81,-18.13
421,TSLA,360,4,-4,10.81,-18.13
422,TSLA,360,4,-3,10.81,-18.13
423,TSLA,360,4,-2,10.85,-18.13
424,TSLA,360,4,-1,10.85,-18.13
425,TSLA,360,5,-5,8.65,-18.13
426,TSLA,360,5,-4,8.65,-18.13
427,TSLA,360,5,-3,8.65,-18.13
428,TSLA,360,5,-2,8.68,-18.13
429,TSLA,360,5,-1,8.68,-18.13
430,TSLA,360,6,-5,7.21,-18.13
431,TSLA,360,6,-4,7.21,-18.13
432,TSLA,360,6,-3,7.21,-18.13
433,TSLA,360,6,-2,7.23,-18.13
434,TSLA,360,6,-1,7.23,-18.13
435,TSLA,360,7,-5,6.18,-18.13
436,TSLA,360,7,-4,6.18,-18.13
437,TSLA,360,7,-3,6.18,-18.13
438,TSLA,360,7,-2,6.2,-18.13
439,TSLA,360,7,-1,6.2,-18.13
440,TSLA,360,8,-5,5.4,-18.13
441,TSLA,360,8,-4,5.4,-18.13
442,TSLA,360,8,-3,5.4,-18.13
443,TSLA,360,8,-2,5.42,-18.13
444,TSLA,360,8,-1,5.42,-18.13
445,TSLA,360,9,-5,4.8,-18.13
446,TSLA,360,9,-4,4.8,-18.13
447,TSLA,360,9,-3,4.8,-18.13
448,TSLA,360,9,-2,4.82,-18.13
449,TSLA,360,9,-1,4.82,-18.13
450,TSLA,720,1,-5,-4.48,-4.48
451,TSLA,720,1,-4,-4.48,-4.48
452,TSLA,720,1,-3,-4.48,-4.48
453,TSLA,720,1,-2,-4.48,-4.48
454,TSLA,720,1,-1,-4.48,-4.48
455,TSLA,720,2,-5,25.11,-4.48
456,TSLA,720,2,-4,25.11,-4.48
457,TSLA,720,2,-3,25.11,-4.48
458,TSLA,720,2,-2,25.23,-4.48
459,TSLA,720,2,-1,25.24,-4.48
460,TSLA,720,3,-5,16.74,-4.48
461,TSLA,720,3,-4,16.74,-4.48
462,TSLA,720,3,-3,16.74,-4.48
463,TSLA,720,3,-2,16.82,-4.48
464,TSLA,720,3,-1,16.83,-4.48
465,TSLA,720,4,-5,12.56,-4.48
466,TSLA,720,4,-4,12.56,-4.48
467,TSLA,720,4,-3,12.56,-4.48
468,TSLA,720,4,-2,12.62,-4.48
469,TSLA,720,4,-1,12.62,-4.48
470,TSLA,720,5,-5,10.04,-4.48
471,TSLA,720,5,-4,10.05,-4.48
472,TSLA,720,5,-3,10.05,-4.48
473,TSLA,720,5,-2,10.09,-4.48
474,TSLA,720,5,-1,10.1,-4.48
475,TSLA,720,6,-5,8.37,-4.48
476,TSLA,720,6,-4,8.37,-4.48
477,TSLA,720,6,-3,8.37,-4.48
478,TSLA,720,6,-2,8.41,-4.48
479,TSLA,720,6,-1,8.41,-4.48
480,TSLA,720,7,-5,7.17,-4.48
481,TSLA,720,7,-4,7.18,-4.48
482,TSLA,720,7,-3,7.18,-4.48
483,TSLA,720,7,-2,7.21,-4.48
484,TSLA,720,7,-1,7.21,-4.48
485,TSLA,720,8,-5,6.28,-4.48
486,TSLA,720,8,-4,6.28,-4.48
487,TSLA,720,8,-3,6.28,-4.48
488,TSLA,720,8,-2,6.31,-4.48
489,TSLA,720,8,-1,6.31,-4.48
490,TSLA,720,9,-5,5.58,-4.48
491,TSLA,720,9,-4,5.58,-4.48
492,TSLA,720,9,-3,5.58,-4.48
493,TSLA,720,9,-2,5.61,-4.48
494,TSLA,720,9,-1,5.61,-4.48
495,TSLA,1080,1,-5,111.86,111.86
496,TSLA,1080,1,-4,111.86,111.86
497,TSLA,1080,1,-3,111.86,111.86
498,TSLA,1080,1,-2,111.86,111.86
499,TSLA,1080,1,-1,111.86,111.86
500,TSLA,1080,2,-5,56.15,111.86
501,TSLA,1080,2,-4,56.15,111.86
502,TSLA,1080,2,-3,56.15,111.86
503,TSLA,1080,2,-2,56.15,111.86
504,TSLA,1080,2,-1,56.15,111.86
505,TSLA,1080,3,-5,37.43,111.86
506,TSLA,1080,3,-4,37.43,111.86
507,TSLA,1080,3,-3,37.43,111.86
508,TSLA,1080,3,-2,37.43,111.86
509,TSLA,1080,3,-1,37.43,111.86
510,TSLA,1080,4,-5,28.19,111.86
511,TSLA,1080,4,-4,28.19,111.86
512,TSLA,1080,4,-3,28.19,111.86
513,TSLA,1080,4,-2,28.19,111.86
514,TSLA,1080,4,-1,28.19,111.86
515,TSLA,1080,5,-5,22.55,111.86
516,TSLA,1080,5,-4,22.55,111.86
517,TSLA,1080,5,-3,22.55,111.86
518,TSLA,1080,5,-2,22.55,111.86
519,TSLA,1080,5,-1,22.55,111.86
520,TSLA,1080,6,-5,18.79,111.86
521,TSLA,1080,6,-4,18.79,111.86
522,TSLA,1080,6,-3,18.79,111.86
523,TSLA,1080,6,-2,18.79,111.86
524,TSLA,1080,6,-1,18.79,111.86
525,TSLA,1080,7,-5,16.11,111.86
526,TSLA,1080,7,-4,16.11,111.86
527,TSLA,1080,7,-3,16.11,111.86
528,TSLA,1080,7,-2,16.11,111.86
529,TSLA,1080,7,-1,16.11,111.86
530,TSLA,1080,8,-5,14.09,111.86
531,TSLA,1080,8,-4,14.09,111.86
532,TSLA,1080,8,-3,14.09,111.86
533,TSLA,1080,8,-2,14.09,111.86
534,TSLA,1080,8,-1,14.09,111.86
535,TSLA,1080,9,-5,12.53,111.86
536,TSLA,1080,9,-4,12.53,111.86
537,TSLA,1080,9,-3,12.53,111.86
538,TSLA,1080,9,-2,12.53,111.86
539,TSLA,1080,9,-1,12.53,111.86
540,TSLA,1440,1,-5,1326.53,1326.53
541,TSLA,1440,1,-4,1326.53,1326.53
542,TSLA,1440,1,-3,1326.53,1326.53
543,TSLA,1440,1,-2,1326.53,1326.53
544,TSLA,1440,1,-1,1326.53,1326.53
545,TSLA,1440,2,-5,665.61,1326.53
546,TSLA,1440,2,-4,665.61,1326.53
547,TSLA,1440,2,-3,665.61,1326.53
548,TSLA,1440,2,-2,665.84,1326.53
549,TSLA,1440,2,-1,665.89,1326.53
550,TSLA,1440,3,-5,443.74,1326.53
551,TSLA,1440,3,-4,443.74,1326.53
552,TSLA,1440,3,-3,443.74,1326.53
553,TSLA,1440,3,-2,443.89,1326.53
554,TSLA,1440,3,-1,443.93,1326.53
555,TSLA,1440,4,-5,332.81,1326.53
556,TSLA,1440,4,-4,332.81,1326.53
557,TSLA,1440,4,-3,332.81,1326.53
558,TSLA,1440,4,-2,332.92,1326.53
559,TSLA,1440,4,-1,332.95,1326.53
560,TSLA,1440,5,-5,266.24,1326.53
561,TSLA,1440,5,-4,266.24,1326.53
562,TSLA,1440,5,-3,266.24,1326.53
563,TSLA,1440,5,-2,266.33,1326.53
564,TSLA,1440,5,-1,266.36,1326.53
565,TSLA,1440,6,-5,221.87,1326.53
566,TSLA,1440,6,-4,221.87,1326.53
567,TSLA,1440,6,-3,221.87,1326.53
568,TSLA,1440,6,-2,221.95,1326.53
569,TSLA,1440,6,-1,221.96,1326.53
570,TSLA,1440,7,-5,190.17,1326.53
571,TSLA,1440,7,-4,190.17,1326.53
572,TSLA,1440,7,-3,190.17,1326.53
573,TSLA,1440,7,-2,190.24,1326.53
574,TSLA,1440,7,-1,190.26,1326.53
575,TSLA,1440,8,-5,166.4,1326.53
576,TSLA,1440,8,-4,166.4,1326.53
577,TSLA,1440,8,-3,166.4,1326.53
578,TSLA,1440,8,-2,166.46,1326.53
579,TSLA,1440,8,-1,166.47,1326.53
580,TSLA,1440,9,-5,147.91,1326.53
581,TSLA,1440,9,-4,147.91,1326.53
582,TSLA,1440,9,-3,147.91,1326.53
583,TSLA,1440,9,-2,147.96,1326.53
584,TSLA,1440,9,-1,147.98,1326.53
585,TSLA,1800,1,-5,1127.49,1127.49
586,TSLA,1800,1,-4,1127.49,1127.49
587,TSLA,1800,1,-3,1127.49,1127.49
588,TSLA,1800,1,-2,1127.49,1127.49
589,TSLA,1800,1,-1,1127.49,1127.49
590,TSLA,1800,2,-5,575.18,1127.49
591,TSLA,1800,2,-4,577.79,1127.49
592,TSLA,1800,2,-3,581.13,1127.49
593,TSLA,1800,2,-2,581.2,1127.49
594,TSLA,1800,2,-1,581.49,1127.49
595,TSLA,1800,3,-5,383.45,1127.49
596,TSLA,1800,3,-4,385.2,1127.49
597,TSLA,1800,3,-3,387.42,1127.49
598,TSLA,1800,3,-2,387.47,1127.49
599,TSLA,1800,3,-1,387.66,1127.49
600,TSLA,1800,4,-5,287.59,1127.49
601,TSLA,1800,4,-4,288.9,1127.49
